	Gene	Chrom	Start-End	nSNPS	TopSNP P-Value	TopSNP Position	Binarized Heat	Negative Log	Size Adjusted Heat	HumanGene	
5166	Gspt1	chr10	"4313099-4347661	4313293-4347644"	35.0	4.17E-01	4353099.0	0.0	0.38030783954645875	0.3109913230996293	GSPT1	
12938	LOC108352048	chr10	4352084-4359352	42.0	4.17E-01	4353099.0	0.0	0.38030783954645875	0.3383932526553399		
4370	Fgf23	chr4	159622403-159630082	12.0	4.17E-01	159612599.0	0.0	0.38030158435980305	0.33797437223795956	FGF23	
1916	Cdc14a	chr2	"219302576-219458121	219302576-219458271	219321801-219457079	219321801-219457759	219322666-219458345"	160.0	4.17E-01	219311535.0	0.0	0.38005666038989144	0.18905385114394813	CDC14A	
13895	LOC686641	chr3	76059147-76062448	13.0	4.17E-01	76063217.0	0.0	0.3797598101541686	0.3418279101007249		
6539	LOC100361025	chr14	93040966-93042219	55.0	4.17E-01	93033445.0	0.0	0.3797535628557999	0.3438777612756505		
13360	LOC108352800	chr14	93043430-93057589	46.0	4.17E-01	93033445.0	0.0	0.3797535628557999	0.33092072665829875		
4406	Fitm2	chr3	159856993-159863506	25.0	4.17E-01	159864174.0	0.0	0.37975252164814227	0.3385959202781843	FITM2	
10324	LOC103691964	chr3	159863874-159866528	23.0	4.17E-01	159864174.0	0.0	0.37975252164814227	0.3424701800479317		
5776	Il20	chr13	"47644070-47647715	47644372-47651487"	37.0	4.17E-01	47645761.0	0.0	0.37974627445461656	0.3376820983679307	IL20	
5864	Insrr	chr2	"187161816-187180533	187161817-187181400	187162016-187181400"	46.0	4.17E-01	187162932.0	0.0	0.3796119815250796	0.32533269307288015	INSRR	
16296	Ntrk1	chr2	187143567-187160373	41.0	4.17E-01	187162932.0	0.0	0.3796119815250796	0.3281216782090186	NTRK1	
3665	Eif2b1	chr12	37444135-37452391	97.0	4.17E-01	37456913.0	0.0	0.3794756490182435	0.33656915524645337	EIF2B1	
17530	Parp9	chr11	"67724070-67757936	67724070-67757936	67724070-67758023	67724070-67758025	67724070-67758025	67724070-67758025	67724070-67758027	67724073-67756797"	16.0	4.17E-01	67719037.0	0.0	0.3794621221721353	0.3107529980965671	PARP9	
18322	Ppt1	chr5	140538259-140558163	157.0	4.17E-01	140567581.0	0.0	0.3794028171276125	0.3248022632889609	PPT1	
15786	Nagk	chr4	"115473847-115485027	115474031-115481355"	48.0	4.17E-01	115488833.0	0.0	0.37938721188284874	0.3335451556423512	NAGK	
17471	Paip2b	chr4	"115484675-115516303	115484675-115516307"	47.0	4.17E-01	115488833.0	0.0	0.37938721188284874	0.3130122816307226	PAIP2B	
4192	Fam83h	chr7	117062747-117070936	24.0	4.18E-01	117073852.0	0.0	0.3792717504959111	0.3364325216644095	FAM83H	
13020	LOC108352157	chr10	101616981-101632767	47.0	4.18E-01	101615901.0	0.0	0.37919687303329813	0.3287306031365538		
10611	LOC103692849	chr7	52769880-52771975	35.0	4.18E-01	52767480.0	0.0	0.3791490414122158	0.342427910283964		
911	Asah2	chr1	"250557041-250630729	250557041-250633398	250557041-250658280	250557041-250662347	250557041-250662347	250557041-250662347	250557041-250663352	250557041-250665083	250557041-250665083	250557041-250665083	250557041-250665083"	94.0	4.18E-01	250619328.0	0.0	0.3790284459287881	0.23594136511786346	ASAH2	
18148	Pole4	chr4	113491643-113497455	21.0	4.18E-01	113482213.0	0.0	0.3789889477924437	0.3385361184096827	POLE4	
18266	Ppp1r14a	chr1	"87224682-87232842	87228580-87232842"	20.0	4.18E-01	87236123.0	0.0	0.37898375093666026	0.3361736367808057	PPP1R14A	
10944	LOC103693844	chr15	30785558-30802609	1.0	4.18E-01	30785711.0	0.0	0.3789421783289597	0.32720590620139633		
6968	LOC100912068	chr10	62480600-62483619	1.0	4.18E-01	62482928.0	0.0	0.37893386428494014	0.34128507935330754		
3677	Eif3e	chr13	100129756-100162596	7.0	4.18E-01	100154117.0	0.0	0.378906844741039	0.3113191376550555	EIF3E	
10442	LOC103692326	chr5	46808432-46827483	52.0	4.18E-01	46836095.0	0.0	0.378729181151825	0.3249850003589352		
18810	RGD1308106	chr1	"222606301-222628838	222606301-222628838	222606838-222628645	222607996-222628838	222607996-222628839	222608029-222628838	222608029-222628839"	16.0	4.18E-01	222608350.0	0.0	0.3785848180818067	0.32133984853092024		
23288	Wdr5b	chr11	67645958-67647818	7.0	4.18E-01	67644831.0	0.0	0.37857547248660284	0.34209027062652675	WDR5B	
7033	LOC100912605	chr3	76255178-76256129	21.0	4.18E-01	76261384.0	0.0	0.3785515902124961	0.34297898284081096		
12975	LOC108352101	chr10	57583308-57586993	45.0	4.18E-01	57577136.0	0.0	0.37850902071993475	0.34019160220274847		
19313	Rabep1	chr10	"57462271-57578586	57462271-57579901	57462271-57579901	57462271-57579901	57462271-57579901	57462446-57579898	57504441-57579901"	120.0	4.18E-01	57577136.0	0.0	0.37850902071993475	0.22579602576743474	RABEP1	
23354	Wnt4	chr5	155649237-155668065	48.0	4.18E-01	155667390.0	0.0	0.3784924093668714	0.32497211039016527	WNT4	
16702	Olr1501	chr10	60728159-60729095	40.0	4.18E-01	60730862.0	0.0	0.3784892948089051	0.34293174675220994		
6124	Kcnmb1	chr10	"18910585-18922856	18910585-18922856	18910586-18922856	18911937-18919640"	72.0	4.18E-01	18909158.0	0.0	0.37838860280281644	0.3314512323853833	KCNMB1	
7430	LOC102547697	chr4	"173432828-173449403	173432828-173449495"	29.0	4.19E-01	173457178.0	0.0	0.37819455108520444	0.3268437974213838		
2026	Cebpb	chr3	"164424501-164425933	164424501-164425933	164424501-164425933"	6.0	4.19E-01	164422191.0	0.0	0.37817898919522897	0.3421234797895327	CEBPB	
6819	LOC100910755	chr20	"27180216-27211778	27180216-27211779	27183508-27211776	27185244-27211777	27188760-27211776"	1.0	4.19E-01	27217036.0	0.0	0.3781426802870051	0.31183702288383275		
6825	LOC100910795	chr20	"27212307-27217684	27212307-27217684	27212748-27217684"	1.0	4.19E-01	27217036.0	0.0	0.3781426802870051	0.3381265710389525		
15677	Myl10	chr12	23011816-23075558	26.0	4.19E-01	23085245.0	0.0	0.3779777723117982	0.27936586843785527	MYL10	
2886	Cyp1a1	chr8	"62472086-62478117	62472086-62478122"	57.0	4.19E-01	62469710.0	0.0	0.37782329272115217	0.33714557756787444	CYP1A1	
1335	Bri3bp	chr12	36576017-36587839	82.0	4.19E-01	36593956.0	0.0	0.37767612168049824	0.33118952675843105	BRI3BP	
3204	Dhx37	chr12	36594057-36614165	199.0	4.19E-01	36593956.0	0.0	0.37767612168049824	0.3228707611579833	DHX37	
178	Acsm4	chr1	"189432603-189457052	189435822-189458799"	103.0	4.19E-01	189428680.0	0.0	0.377628457247382	0.3167110227476133	ACSM4	
21523	Syt2	chr13	51569247-51577824	104.0	4.19E-01	51561223.0	0.0	0.3775041398657606	0.33427537675318564	SYT2	
2730	Csf3	chr10	86616784-86619160	1.0	4.19E-01	86619608.0	0.0	0.3774150676275278	0.3404118253317976	CSF3	
14784	Med24	chr10	"86620165-86645524	86620165-86645542	86620165-86645571	86620165-86658014"	2.0	4.19E-01	86619608.0	0.0	0.3774150676275278	0.30479855328923433	MED24	
22360	Tpd52l1	chr1	"28454948-28576023	28454948-28578736	28454949-28578736	28454950-28578736	28455050-28576554"	2.0	4.19E-01	28546959.0	0.0	0.3773301552943331	0.2184348095612929	TPD52L1	
12312	LOC108350930	chr5	22047967-22053026	12.0	4.20E-01	22061548.0	0.0	0.37713140109450105	0.3374345493242352		
7584	LOC102548220	chr5	166731266-166734162	41.0	4.20E-01	166731118.0	0.0	0.3770186071428405	0.3394933085941254		
8945	LOC102553441	chr8	"89465603-89568018	89465603-89568256	89465603-89568256	89465603-89568256	89465603-89568256	89465603-89568256	89465603-89568256"	127.0	4.20E-01	89546028.0	0.0	0.3768375771855281	0.2391608062733257		
9714	LOC102556501	chr5	"168054653-168056563	168054653-168060351"	12.0	4.20E-01	168051386.0	0.0	0.37680861939375854	0.33647024080492094		
6265	Klhdc1	chr6	"91532379-91560901	91532385-91584112	91532467-91584112	91546660-91584112"	103.0	4.20E-01	91530456.0	0.0	0.37673002940486683	0.29017461311187676	KLHDC1	
18146	Pole2	chr6	"91494347-91519658	91494392-91518996	91494392-91529923	91494392-91529923	91494392-91532352	91494392-91532355	91494392-91532355	91494392-91532355"	74.0	4.20E-01	91530456.0	0.0	0.37673002940486683	0.30395388632767983	POLE2	
8084	LOC102550150	chr17	15586459-15593933	43.0	4.20E-01	15586489.0	0.0	0.376665927050803	0.3345445255671555		
2218	Chrna4	chr3	176533181-176547965	29.0	4.20E-01	176554396.0	0.0	0.37664111577625836	0.3271808081208425	CHRNA4	
1587	Casp1	chr8	2605742-2614637	26.0	4.20E-01	2595863.0	0.0	0.3765966657872952	0.3330486451969332	CASP1	
16556	Olr1286	chr15	35761387-35762347	25.0	4.20E-01	35757853.0	0.0	0.3765646232683649	0.3409829803076858		
3882	Erp44	chr5	63937865-64030827	114.0	4.20E-01	64003320.0	0.0	0.37649124447037075	0.24854379499600787	ERP44	
18399	Prkcg	chr1	"64407097-64433698	64407113-64433636"	67.0	4.20E-01	64442464.0	0.0	0.3763889482468183	0.315064912242321	PRKCG	
8946	LOC102553442	chr19	"11091023-11094692	11091023-11094692"	1.0	4.20E-01	11103345.0	0.0	0.3763032033111689	0.3380018480633049		
17655	Pdcd6ip	chr8	"121916232-121973140	121916232-121973145"	2.0	4.21E-01	121961577.0	0.0	0.37621024600181974	0.28445434626563415	PDCD6IP	
21945	Tldc1	chr19	52408699-52430198	4.0	4.21E-01	52433914.0	0.0	0.376134861906921	0.3199330009076715		
3200	Dhx33	chr10	57622021-57638485	78.0	4.21E-01	57615292.0	0.0	0.3760305849359181	0.3248836340016279	DHX33	
4449	Fn3k	chr10	"110626461-110642262	110626463-110642262	110627126-110642262	110631493-110642260"	1.0	4.21E-01	110616574.0	0.0	0.37584790248980177	0.3253665732780675	FN3K	
21170	Sppl3	chr12	47276484-47360552	87.0	4.21E-01	47308375.0	0.0	0.3757571059105472	0.2567388262708912	SPPL3	
16197	Npsr1	chr8	"25246173-25483582	25246291-25482647"	299.0	4.21E-01	25236742.0	0.0	0.3757148094403326	0.10274916847576199	NPSR1	
6248	Klc2	chr1	"220492173-220502084	220492173-220502343	220492173-220502343	220492173-220502343	220492173-220502344	220492173-220502344	220492173-220502397"	44.0	4.21E-01	220500381.0	0.0	0.3756807689317335	0.3307984930332619	KLC2	
9389	LOC102555167	chr1	220480827-220491456	32.0	4.21E-01	220500381.0	0.0	0.3756807689317335	0.3303918915285333		
9431	LOC102555354	chr1	220478567-220493510	40.0	4.21E-01	220500381.0	0.0	0.3756807689317335	0.32606083253742435		
19267	Rab1b	chr1	220483528-220491469	31.0	4.21E-01	220500381.0	0.0	0.3756807689317335	0.3330905207747321	RAB1B	
17134	Olr581	chr3	75809444-75810383	32.0	4.21E-01	75801353.0	0.0	0.3755456647404918	0.3399851048207987		
6511	LOC100360491	chr14	86751141-86751844	16.0	4.21E-01	86761615.0	0.0	0.3754796749188272	0.3401560482216426		
11084	LOC103694298	chr19	23094317-23099280	34.0	4.21E-01	23090653.0	0.0	0.37546730294347086	0.3358668307891408		
13189	LOC108352512	chr13	13276376-13286129	99.0	4.21E-01	13283059.0	0.0	0.37544359097579755	0.33103417756801057		
18069	Plppr2	chr8	"22946786-22959554	22946788-22959554	22947151-22959554	22949634-22959554"	25.0	4.22E-01	22945418.0	0.0	0.3752003603348424	0.3277640246140756	PLPPR2	
326	Adipor2	chr4	"151412134-151448754	151414724-151450150	151414724-151465904	151414724-151480108	151414868-151428819"	87.0	4.22E-01	151424629.0	0.0	0.37519932998631095	0.2723386913765373	ADIPOR2	
16424	Olfm2	chr8	"21684306-21743312	21684712-21697933	21684712-21704700	21684712-21762000"	156.0	4.22E-01	21727225.0	0.0	0.37515708780106605	0.26253801307780567	OLFM2	
9898	LOC103690464	chr8	"120894398-120926744	120894398-120926744	120894398-120940108	120894398-120940108	120894398-120940108	120894398-120940108	120894398-120940108	120894398-120940108"	228.0	4.22E-01	120930772.0	0.0	0.3750787960791376	0.2945701967317782		
12724	LOC108351668	chr8	"32732421-32747490	32732421-32750009"	17.0	4.22E-01	32759959.0	0.0	0.3750272960634357	0.3227519004592323		
1591	Casp2	chr4	"71652357-71656820	71652358-71656369	71652358-71668257	71652431-71670228"	40.0	4.22E-01	71642384.0	0.0	0.3749788916164367	0.32241937693608946	CASP2	
22048	Tmem139	chr4	"71648704-71651861	71648704-71651861"	10.0	4.22E-01	71642384.0	0.0	0.3749788916164367	0.3371915609868965	TMEM139	
19576	Rft1	chr16	"6712386-6746050	6712388-6746711"	125.0	4.22E-01	6749339.0	0.0	0.3749377005914871	0.30585912132149895	RFT1	
23162	Vom2r66	chr14	1388932-1415458	53.0	4.22E-01	1407451.0	0.0	0.3748985727361244	0.3136498333065769		
186	Actc1	chr3	105507402-105512939	15.0	4.22E-01	105506452.0	0.0	0.3748965134729644	0.3347197715316854	ACTC1	
17119	Olr542	chr3	75088125-75089064	5.0	4.22E-01	75098747.0	0.0	0.37470092798436483	0.3391403680646716		
7075	LOC102546356	chr2	186973940-186979695	19.0	4.22E-01	186967338.0	0.0	0.3745568687032157	0.33416126471741636		
22158	Tmem33	chr14	"42537351-42559580	42537351-42559580"	53.0	4.22E-01	42547143.0	0.0	0.37447148468684766	0.31753673702475416	TMEM33	
18321	Pprc1	chr1	"265809891-265826316	265809891-265826316	265809892-265826316	265809892-265826316	265809892-265826316	265809912-265826319	265809966-265826316	265810584-265826316"	31.0	4.22E-01	265828573.0	0.0	0.374278146797682	0.32316733821936783	PPRC1	
14971	Mir138-2	chr19	11149747-11149829	92.0	4.23E-01	11154625.0	0.0	0.3737386957907516	0.33903852473415075	MIR138-2	
14087	Lair1	chr1	"73752191-73870421	73752191-73870421	73805912-73870421	73810781-73870421	73810781-73870421	73810781-73870421	73837943-73868401"	85.0	4.23E-01	73782794.0	0.0	0.3736483390618688	0.22033297150977105	LAIR1	
3252	Dll3	chr1	"85485874-85493683	85485944-85493683"	30.0	4.23E-01	85496216.0	0.0	0.3735077074677106	0.3310499812826211	DLL3	
20226	Selv	chr1	85496939-85504189	49.0	4.23E-01	85496216.0	0.0	0.3735077074677106	0.33161119175457965		
1344	Brox	chr13	"101677895-101697611	101677895-101697743	101677900-101697684"	79.0	4.23E-01	101668984.0	0.0	0.3734594720816545	0.318915139685632	BROX	
4084	Fam177b	chr13	101664560-101667878	51.0	4.23E-01	101668984.0	0.0	0.3734594720816545	0.33551050480455546	FAM177B	
13272	LOC108352653	chr13	101658816-101660995	35.0	4.23E-01	101668984.0	0.0	0.3734594720816545	0.3366540087894587		
7301	LOC102547249	chr7	"65278880-65280728	65279807-65280728	65279807-65280728"	18.0	4.23E-01	65269466.0	0.0	0.3733896941958457	0.3369165397877616		
6079	Kcne1	chr11	"32498259-32499398	32498259-32499844	32498259-32499917	32498259-32508107	32498259-32511202	32498260-32508420"	150.0	4.23E-01	32496543.0	0.0	0.37335378347736176	0.3257417557483788	KCNE1	
13072	LOC108352307	chr11	32499924-32507751	129.0	4.23E-01	32496543.0	0.0	0.37335378347736176	0.3308779861142841		
3004	Dcaf6	chr13	"83578729-83680178	83578729-83680178	83578729-83680178	83578729-83680178	83578729-83680178	83578729-83680178	83578729-83680178	83578729-83680178	83578768-83680330"	2.0	4.23E-01	83688522.0	0.0	0.37331582394627644	0.23669521299203566	DCAF6	
15376	Mpc2	chr13	"83680526-83700491	83681075-83700491	83681075-83700491"	1.0	4.23E-01	83688522.0	0.0	0.37331582394627644	0.3186540288933324	MPC2	
13897	LOC686677	chr3	76179213-76180146	46.0	4.23E-01	76186339.0	0.0	0.3732542750016122	0.3376997388079148		
18231	Ppid	chr2	178354829-178366843	14.0	4.23E-01	178353571.0	0.0	0.37316401899178536	0.32648466483784677	PPID	
13932	LOC688655	chr17	60734425-60736529	34.0	4.24E-01	60746303.0	0.0	0.3730676298777521	0.3363374631605063		
21947	Tle1	chr5	"88546606-88612301	88546606-88612323	88546606-88627250	88546606-88628612	88546606-88628833	88546606-88628833	88546606-88628833	88546606-88628834	88546606-88628834	88546606-88628834	88546606-88628834	88546606-88629491	88546606-88630275	88546606-88630276	88546606-88630276	88546606-88630276	88546606-88630276	88546606-88630276	88546606-88630276	88546606-88630277	88546606-88630277"	142.0	4.24E-01	88620299.0	0.0	0.3730604528207975	0.2544407430512088	TLE1	
12337	LOC108350966	chr5	64227633-64238224	10.0	4.24E-01	64230472.0	0.0	0.37300714125334794	0.32775641411478906		
21793	Tex10	chr5	"64179246-64225844	64179698-64218926"	6.0	4.24E-01	64230472.0	0.0	0.37300714125334794	0.2916070304585838	TEX10	
17147	Olr597	chr3	76044494-76045427	32.0	4.24E-01	76039479.0	0.0	0.3729282111426176	0.33737367494892023		
3917	Etv3l	chr2	"186899059-186911030	186899059-186911913	186899059-186911913	186899059-186911913	186899059-186911913	186899323-186911913"	23.0	4.24E-01	186911848.0	0.0	0.37287081643447756	0.32534814064110185	ETV3L	
11902	LOC108350054	chr2	186908856-186916668	23.0	4.24E-01	186911848.0	0.0	0.37287081643447756	0.3304100783863899		
3487	Dusp13	chr15	"2524434-2541734	2526282-2541734	2526282-2541734	2526367-2541734	2526367-2541734	2529796-2541734	2529796-2541734	2534023-2541734	2534060-2541734"	2.0	4.24E-01	2545130.0	0.0	0.37277244314968494	0.3207861863932884	DUSP13	
6701	LOC100909586	chr15	2548345-2550055	2.0	4.24E-01	2545130.0	0.0	0.37277244314968494	0.33643783443950825		
13391	LOC108352868	chr15	2537913-2541270	2.0	4.24E-01	2545130.0	0.0	0.37277244314968494	0.33478432165361216		
14411	Lrrc8c	chr14	"5283654-5378738	5287590-5378698"	205.0	4.24E-01	5283176.0	0.0	0.37259010162462697	0.2425122610563526	LRRC8C	
5071	Gpr87	chr2	"149398948-149400109	149398951-149407940	149398951-149418041"	25.0	4.24E-01	149426328.0	0.0	0.37250100748921333	0.3187146606143516	GPR87	
8201	LOC102550637	chr2	200096731-200107006	38.0	4.24E-01	200116101.0	0.0	0.37247438520254816	0.32754090763311083		
21922	Timm50	chr1	85470809-85480813	27.0	4.24E-01	85462043.0	0.0	0.3724365024541967	0.32777509650891123	TIMM50	
17157	Olr609	chr3	76288439-76289390	44.0	4.24E-01	76298607.0	0.0	0.3723617705054351	0.33678916313375007		
17184	Olr677	chr3	77882134-77883067	57.0	4.24E-01	77872787.0	0.0	0.3723054741055654	0.33675093791186805		
10561	LOC103692651	chr6	94136618-94142653	32.0	4.24E-01	94139530.0	0.0	0.37223792805706957	0.33156121685812456		
949	Aspg	chr6	136682278-136701673	35.0	4.24E-01	136704094.0	0.0	0.3722225781474236	0.31813303706409757	ASPG	
15020	Mir203	chr6	136704960-136705057	11.0	4.24E-01	136704094.0	0.0	0.3722225781474236	0.3375073477758328		
15109	Mir3545	chr6	136704946-136705061	11.0	4.24E-01	136704094.0	0.0	0.3722225781474236	0.3374892765978448		
14995	Mir181c	chr19	25290210-25290316	17.0	4.24E-01	25292919.0	0.0	0.37218983348667056	0.33746556752608603		
19120	RGD1564420	chr7	99625378-99677237	34.0	4.24E-01	99655485.0	0.0	0.3721417442417631	0.28545982970285766		
19437	Rbbp8	chr18	"3134629-3227431	3162488-3227431	3162488-3227431	3162489-3227702	3162730-3227431	3162730-3227431	3163069-3227431	3163213-3227702"	227.0	4.25E-01	3161313.0	0.0	0.3721151439681833	0.2440562555628949	RBBP8	
18934	RGD1560291	chr7	17502340-17535327	100.0	4.25E-01	17515153.0	0.0	0.37209877537882535	0.3043634870059406		
16401	Ocln	chr2	"30527326-30577218	30528282-30576129	30528282-30577061	30528282-30577084"	96.0	4.25E-01	30570497.0	0.0	0.37190955835678297	0.28720242199022605	OCLN	
8711	LOC102552546	chr10	41396536-41399566	17.0	4.25E-01	41396202.0	0.0	0.3718891073995839	0.33422927897029187		
16111	Nmur2	chr10	41392662-41408518	25.0	4.25E-01	41396202.0	0.0	0.3718891073995839	0.3213525606995531	NMUR2	
9487	LOC102555612	chr5	"96192044-96204877	96192044-96204877"	60.0	4.25E-01	96200425.0	0.0	0.37188706235683	0.32438546960444015		
22154	Tmem268	chr5	"79380986-79407435	79382054-79407435	79382054-79407435	79382054-79407435	79382054-79407435	79383510-79407433"	41.0	4.25E-01	79393957.0	0.0	0.3718502532338727	0.3106788182879403	TMEM268	
14663	March7	chr3	"46284960-46323834	46284961-46322458	46284962-46325230	46284962-46325230	46284963-46321281	46284963-46323929	46284963-46325230	46291220-46323834	46291913-46323976"	177.0	4.25E-01	46283995.0	0.0	0.3718369618172551	0.2967898740395838	MARCH7	
19107	RGD1564149	chr20	12927309-12938891	34.0	4.25E-01	12947540.0	0.0	0.37180526854216567	0.32555962265993754	C21orf58	
1702	Ccdc190	chr13	88265330-88272906	51.0	4.25E-01	88268586.0	0.0	0.3717909562082733	0.3295671513826941	CCDC190	
17182	Olr666	chr3	77617582-77618518	36.0	4.25E-01	77616087.0	0.0	0.3717889116276487	0.3362313635709535		
945	Asns	chr4	"33742875-33761106	33743361-33760716"	45.0	4.25E-01	33769754.0	0.0	0.3717838002181987	0.31886286197809266	ASNS	
833	Arid4a	chr6	93461712-93532901	119.0	4.25E-01	93499934.0	0.0	0.371765399642275	0.26567704785298885	ARID4A	
6729	LOC100909866	chr17	"37499965-37542409	37499965-37543963	37499965-37543970	37512512-37542397"	62.0	4.25E-01	37524710.0	0.0	0.37168771691554375	0.2928908597053752		
11008	LOC103694042	chr17	13546008-13553981	46.0	4.25E-01	13539006.0	0.0	0.3715763277808044	0.32895395308515796		
20235	Sema4d	chr17	13516275-13538513	76.0	4.25E-01	13539006.0	0.0	0.3715763277808044	0.3146325445297167	SEMA4D	
21343	Stk3	chr7	"73617925-73883896	73618678-73883701	73665930-73883896	73670148-73848873	73670148-73883896"	493.0	4.25E-01	73629037.0	0.0	0.3714762041357398	0.06983561952164163	STK3	
3144	Dennd2a	chr4	"67242256-67309715	67242256-67342348	67242256-67342348	67242256-67342348	67242256-67342348	67242256-67342993"	160.0	4.25E-01	67292343.0	0.0	0.37144658013558907	0.2356933857247694	DENND2A	
11829	LOC108349941	chr2	38545851-38563501	59.0	4.25E-01	38570873.0	0.0	0.371401637235189	0.3190639964623603		
12652	LOC108351516	chr7	121867334-121870440	30.0	4.25E-01	121859579.0	0.0	0.371362826654593	0.3336266976960185		
12252	LOC108350781	chr4	168629945-168643124	25.0	4.25E-01	168641686.0	0.0	0.37128113150417635	0.323432170552685		
20001	Ryr1	chr1	87959595-88066252	184.0	4.25E-01	88058032.0	0.0	0.3712300798379638	0.2295334757777776	RYR1	
10565	LOC103692676	chr6	106584963-106597876	65.0	4.25E-01	106598519.0	0.0	0.3712147655082537	0.323632856409251		
19891	Rps24	chr16	"757389-762091	757389-762091	757389-762091	757390-762091	757461-762049"	39.0	4.25E-01	752505.0	0.0	0.3711933263538565	0.3318548862803514	RPS24	
3529	Dzf17	chr1	"98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98614942-98631142	98615231-98631142	98615233-98631142	98615254-98631142	98617112-98631142	98622891-98631142"	107.0	4.26E-01	98617196.0	0.0	0.3710300151568025	0.32014810816633554		
19635	Rhobtb2	chr15	"51465147-51481500	51465147-51481625	51465147-51485195	51467271-51485562"	15.0	4.26E-01	51461548.0	0.0	0.37102491267129883	0.31591133816865624	RHOBTB2	
22252	Tnfrsf10b	chr15	51433852-51464215	6.0	4.26E-01	51461548.0	0.0	0.37102491267129883	0.30592400046732227	TNFRSF10B	
17148	Olr598	chr3	76052229-76053162	16.0	4.26E-01	76043458.0	0.0	0.3709902173596203	0.3354356811659229		
4431	Flrt1	chr1	"222340480-222360711	222340480-222405500	222340480-222417915	222344712-222350173"	139.0	4.26E-01	222426456.0	0.0	0.370882067410906	0.2585230168598054	FLRT1	
11752	LOC108349688	chr1	222431734-222438058	39.0	4.26E-01	222426456.0	0.0	0.370882067410906	0.3299152134098211		
14545	Macrod1	chr1	"222310915-222451485	222311252-222451485"	226.0	4.26E-01	222426456.0	0.0	0.370882067410906	0.19513836006711127	MACROD1	
9435	LOC102555374	chr13	"90900494-90905465	90900494-90905465"	16.0	4.26E-01	90914897.0	0.0	0.37074436824936874	0.33113586446037746		
9784	LOC102557368	chr19	"28370150-28372658	28370150-28372658"	35.0	4.26E-01	28363555.0	0.0	0.3706872614062623	0.3335514971386204		
11088	LOC103694306	chr19	28355194-28364158	2.0	4.26E-01	28363555.0	0.0	0.3706872614062623	0.32706996796694643		
22733	Tyr	chr1	151012597-151106802	98.0	4.26E-01	151115487.0	0.0	0.370652593057615	0.24145722834775163	TYR	
4190	Fam83f	chr7	121889156-121918772	38.0	4.26E-01	121924878.0	0.0	0.3704099920751648	0.3060590337576876	FAM83F	
18638	Ptpn11	chr12	"40895514-40955999	40895514-40955999"	156.0	4.26E-01	40932033.0	0.0	0.37034172127858095	0.2749996966661221	PTPN11	
3658	Eif1ad	chr1	220746386-220751687	37.0	4.26E-01	220753213.0	0.0	0.3702887423847179	0.33034893366594753	EIF1AD	
12220	LOC108350733	chr4	126901622-126927870	56.0	4.26E-01	126911666.0	0.0	0.3702714237634194	0.30930178363835226		
6865	LOC100911156	chr20	45681116-45684667	12.0	4.26E-01	45674250.0	0.0	0.37023576995287777	0.3320528813162682		
11655	LOC108349540	chr1	69847193-69852628	47.0	4.26E-01	69843413.0	0.0	0.3702153976609548	0.3301410590616076		
11775	LOC108349745	chr1	69821214-69835489	23.0	4.26E-01	69843413.0	0.0	0.3702153976609548	0.32126610276086454		
23743	Zfp772	chr1	69853552-69859391	36.0	4.26E-01	69844152.0	0.0	0.3702153976609548	0.3297354615112118		
23744	Zfp773-ps1	chr1	69841770-69848181	42.0	4.26E-01	69843413.0	0.0	0.3702153976609548	0.3291611996329282		
6892	LOC100911367	chr18	31792502-31808720	13.0	4.27E-01	31799115.0	0.0	0.3697796595054593	0.3188796813370045		
11457	LOC108348867	chr18	31812396-31814088	8.0	4.27E-01	31809941.0	0.0	0.3697796595054593	0.33346312197327066		
18596	Ptdss1	chr7	71294139-71356153	127.0	4.27E-01	71319572.0	0.0	0.3697236968029892	0.2728466260158884	PTDSS1	
15372	Moxd1	chr1	22124497-22206565	66.0	4.27E-01	22162471.0	0.0	0.3696056900141637	0.25259531903983423	MOXD1	
304	Adgrf2	chr9	"20898942-20948284	20898942-20948284	20898942-20948284	20898942-20948284	20898942-20948284	20909273-20948284	20917432-20948284	20917432-20948284	20923512-20948284"	17.0	4.27E-01	20898219.0	0.0	0.3695751762349822	0.28542021475139	ADGRF2	
1529	Camta2	chr10	"57291191-57309298	57291191-57309638	57291191-57309638	57291191-57309638"	20.0	4.27E-01	57300439.0	0.0	0.3695263586471978	0.31638856627123646	CAMTA2	
5826	Inca1	chr10	"57309721-57321874	57309730-57319168	57309730-57321779	57309730-57322140	57309730-57322140	57309730-57322140"	11.0	4.27E-01	57300439.0	0.0	0.3695263586471978	0.3224404029885306	INCA1	
21075	Spag7	chr10	57284988-57291146	17.0	4.27E-01	57300439.0	0.0	0.3695263586471978	0.32872616106533514	SPAG7	
11022	LOC103694069	chr17	22231671-22263152	66.0	4.27E-01	22245506.0	0.0	0.3695233077301531	0.3032999745822591		
2270	Ckb	chr6	136142955-136145838	1.0	4.27E-01	136140319.0	0.0	0.36949178284229706	0.33197953569990646	CKB	
14501	Lypd2	chr7	115967266-115969304	22.0	4.27E-01	115959712.0	0.0	0.3693921385684184	0.3327282328371284	LYPD2	
